time,latitude,longitude,depth,mag
2021-10-23T21:12:55.410Z,38.1965,-117.8896,8.1,2.9
2021-10-25T17:52:47.640Z,38.2301667,-112.6911667,0.55,3.02
2021-10-24T07:07:52.030Z,38.2346667,-112.6866667,7.13,3.29
2021-10-18T02:01:23.240Z,38.2759,141.5402,71.21,4.6
2021-11-06T00:08:47.085Z,38.2859,140.6879,97.2,4.4
2021-11-01T15:36:54.716Z,38.3353,74.0881,141.13,4.4
2021-10-27T16:19:27.180Z,38.5156667,-119.5305,4.61,2.84
2021-10-18T10:13:44.920Z,38.5316667,-119.4101667,2.08,2.58
2021-10-25T22:17:18.670Z,38.5443333,-119.5298333,4.64,2.78
2021-10-26T11:29:20.770Z,38.545,-119.5303333,4.33,2.68
2021-10-25T22:17:32.490Z,38.5453333,-119.5311667,4.18,2.86
2021-10-16T21:10:18.570Z,38.5495,-119.5253333,4.44,2.52
2021-10-27T21:38:28.090Z,38.5818,31.6373,10,4
2021-10-20T15:05:47.709Z,38.6076,43.3512,10,4.4
2021-10-10T15:44:31.579Z,38.6105,43.1477,10,4.4
2021-11-03T21:12:35.099Z,38.6637,-97.4746,1.19,2.9
2021-11-09T12:19:05.933Z,38.667,-97.4726,3.27,3
2021-10-20T14:59:06.703Z,38.6719,43.0894,10,4.2
2021-11-08T06:46:26.725Z,38.6766,-97.4495,5,2.5
2021-11-08T06:20:57.279Z,38.6771,-97.4843,5,2.6
2021-10-26T18:38:51.780Z,38.7613333,-122.7086667,1.26,2.9
2021-10-10T04:38:02.040Z,38.7858333,-122.766,1.66,2.59
2021-10-20T04:05:04.280Z,38.7878333,-122.7601667,1.51,3.13
2021-10-20T05:20:51.670Z,38.7928333,-122.816,3.41,2.73
2021-10-13T21:41:33.990Z,38.8086667,-122.8123333,1.79,2.59
2021-10-23T01:17:20.674Z,38.8202,20.5464,10,4.1
2021-10-24T04:09:22.590Z,38.8238333,-122.8545,2.69,2.59
2021-10-24T03:53:39.750Z,38.8253333,-122.8556667,2.88,2.77
2021-10-23T04:26:26.860Z,38.8283333,-122.8016667,2.16,2.93
2021-10-23T04:28:00.390Z,38.829,-122.802,2.17,2.69
2021-11-05T06:59:07.830Z,38.833168,-122.8101654,1.71,2.75
2021-11-05T06:59:01.330Z,38.8333321,-122.8121643,1.84,2.96
2021-10-24T11:10:51.640Z,38.8351667,-122.8071667,2.51,2.61
2021-10-12T16:23:39.551Z,38.8599,-97.3138,5,2.5
2021-10-15T19:54:07.920Z,38.9293333,-123.0351667,4.42,2.97
2021-11-08T11:37:58.127Z,38.9691,-118.1516,5.4,2.7
2021-10-15T00:04:32.500Z,39.0756,-115.6637,10,3.6
2021-10-28T06:07:14.398Z,39.2542,-99.495,10,2.7
2021-11-03T10:10:47.552Z,39.287,-99.529,5,2.7
2021-10-22T11:29:38.780Z,39.4346667,-111.9605,7.12,3.24
2021-11-09T13:07:31.433Z,39.5092,-114.9011,12.7,2.8
2021-10-23T21:46:28.260Z,39.5631667,-120.3128333,5.98,3.13
2021-10-12T11:30:36.759Z,39.564,142.5149,35,4.1
2021-10-17T16:50:32.230Z,39.7918333,-121.9966667,16.72,2.9
2021-11-04T00:24:34.080Z,39.8938333,-123.4245,7.43,4.08
2021-10-27T20:53:56.077Z,39.9387,141.6147,72.38,4.2
2021-10-29T22:26:38.050Z,39.9493333,-120.8438333,5.41,2.71
2021-11-07T12:44:30.590Z,40.2686,142.273,58.9,4.4
2021-10-12T11:29:05.580Z,40.2886667,-124.4941667,20.61,3.84
2021-10-21T13:10:56.720Z,40.2911667,-124.5481667,20.1,2.93
2021-11-01T13:48:41.891Z,40.3285,77.3144,10,4.6
2021-11-03T00:24:51.300Z,40.363,-124.2553333,29.6,4.38
2021-11-09T19:48:30.960Z,40.3656654,-124.2371674,24.84,2.83
2021-11-08T05:48:48.260Z,40.3759995,-125.0865021,21.99,2.82
2021-11-03T01:33:17.220Z,40.3781662,-124.2366638,27.77,3.37
2021-10-20T19:27:05.940Z,40.5938333,-124.9261667,24.58,2.65
2021-11-02T02:30:52.438Z,40.6111,-115.1616,14.1,2.7
2021-10-31T23:27:25.244Z,40.6211,141.7102,90.56,4.2
2021-10-18T21:59:41.575Z,40.8185,-126.3132,10,3.2
2021-10-17T15:49:31.360Z,40.9682,142.1452,67.87,4.8
2021-11-07T19:22:20.487Z,41.0692,141.9184,66.63,4.5
2021-10-28T15:39:57.165Z,41.0794,-125.7389,10,2.6
2021-10-24T17:04:47.455Z,41.1087,44.0221,16.08,4.2
2021-10-19T12:44:47.900Z,41.4511,142.9168,41.17,4.3
2021-10-19T22:10:47.878Z,41.5049,143.0525,36.35,4.5
2021-10-29T06:10:34.595Z,41.5128,20.3157,10,4.7
2021-11-03T13:37:07.083Z,41.5428,-118.7682,14.1,3
2021-10-29T10:23:29.036Z,41.5574,20.2456,10,4
2021-10-19T12:36:38.091Z,41.558,142.8235,31.67,5.3
2021-10-19T15:18:19.509Z,41.6475,142.7875,51.73,4.5
2021-10-17T20:13:29.706Z,41.781,19.6552,10,4.4
2021-10-31T01:49:49.208Z,41.9006,-125.3578,10,2.7
2021-10-13T06:02:40.893Z,41.9076,83.6657,10,4.4
2021-11-07T00:42:24.010Z,41.9259987,-121.9638367,2.77,2.58
2021-10-23T15:59:37.664Z,42.2022,-126.5945,10,3.1
2021-11-05T21:20:24.175Z,42.2774,-126.3305,10,2.9
2021-10-23T09:10:58.328Z,42.3043,-126.1791,10,3.2
2021-10-10T14:16:15.940Z,42.3455,143.0753,61.69,4.9
2021-10-26T17:47:06.176Z,42.4309,84.0356,37.01,4.7
2021-10-21T02:25:59.215Z,42.5175,-111.186,5,2.9
2021-10-21T02:38:50.192Z,42.5358,-111.1792,5,3.4
2021-10-24T12:11:40.803Z,43.1788,-126.3945,10,4.7
2021-10-20T04:45:41.855Z,43.2441,45.5995,10,4.8
2021-10-14T13:33:47.090Z,43.7791667,-107.2478333,16.66,2.82
2021-10-21T00:12:24.081Z,43.8144,84.2395,10,4.6
2021-10-29T10:53:07.792Z,43.8549,12.9702,10,4.2
2021-11-01T12:59:28.122Z,43.9135,-129.913,10,3.3
2021-11-02T23:25:46.418Z,43.9764,20.8848,10,3.9
2021-10-30T08:47:20.712Z,44.0246,148.1128,51.76,4.5
2021-10-13T11:22:49.020Z,44.1617,146.4826,119.93,4.3
2021-10-20T07:25:52.320Z,44.1948,-115.108,10.87,3.1
2021-10-14T21:10:01.745Z,44.2131,120.1714,10,4.4
2021-11-01T06:15:19.385Z,44.2379,-129.8404,10,3.8
2021-10-11T05:45:35.419Z,44.2675,-115.0535,10,2.5
2021-10-29T04:32:11.082Z,44.2769,-7.7724,10,4.1
2021-11-04T06:08:59.963Z,44.2855,-115.157,10,2.6
2021-11-02T00:25:32.034Z,44.2929,-115.0857,10,3
2021-10-11T06:08:15.190Z,44.3035,-115.0992,10,2.7
2021-10-11T06:04:56.160Z,44.3126,-115.1023,10,2.7
2021-10-27T15:52:48.837Z,44.3161,-115.1655,10,3
2021-10-10T19:25:53.268Z,44.3199,-115.2117,10,2.8
2021-11-03T12:09:06.106Z,44.327,-115.3029,10,2.7
2021-10-31T23:00:57.340Z,44.3588333,-115.219,9.65,2.52
2021-10-16T10:32:12.750Z,44.3603333,-114.7823333,7.12,2.58
2021-10-28T15:49:38.588Z,44.4516,-115.2391,21.43,2.6
2021-11-07T20:53:38.330Z,44.4528333,-115.2328333,4.51,2.79
2021-11-04T01:08:41.113Z,44.4669,-115.2508,10,3.3
2021-10-27T11:33:06.994Z,44.4714,-115.2105,10,2.6
2021-10-13T18:43:44.970Z,44.472,-115.2276667,4.93,2.54
2021-11-04T17:51:56.158Z,44.4865,-115.2189,10,2.6
2021-11-08T00:34:28.770Z,44.4871,-115.1701,10,3.2
2021-10-22T11:00:48.536Z,44.5237,-115.2335,5,2.5
2021-10-19T07:00:35.149Z,44.8389,148.8466,72.58,4.3
2021-10-24T01:07:49.293Z,44.9457,148.8728,104.92,4.3
2021-10-16T23:49:46.419Z,45.0789,-114.4686,5,2.6
2021-10-16T02:02:12.947Z,45.8468,149.2681,142.18,4.9
2021-10-29T09:19:22.248Z,46.1048,-112.1672,10,3.4
2021-10-31T19:51:49.728Z,46.2133,143.9095,343.56,4.1
2021-10-16T08:30:51.824Z,46.3031,-116.7,10,2.9
2021-11-06T06:05:26.505Z,46.3705,152.617,36.56,4.7
2021-11-04T08:29:26.550Z,46.76566667,-122.0895,16.11,2.89
2021-11-01T00:33:35.250Z,46.8649,150.2461,183.56,4.3
2021-10-12T14:06:13.132Z,47.1389,153.8876,35,4.6
2021-10-19T04:52:59.356Z,47.7631,-69.8984,15.92,2.7
2021-10-24T03:37:05.189Z,47.9332,-114.0958,5,2.5
2021-10-30T13:03:23.350Z,48.14116667,-121.8666667,15.79,2.84
2021-10-11T23:10:00.514Z,48.2986,153.7482,70,5.8
2021-10-12T14:56:18.917Z,49.2003,-128.1394,10,4.2
2021-10-17T12:05:18.385Z,49.2314,155.9782,54.2,5
2021-10-17T17:39:15.124Z,49.2389,155.957,35,5.2
2021-10-17T15:17:05.894Z,49.2852,155.9014,54.56,4.5
2021-10-17T16:47:57.932Z,49.3056,155.8794,58.7,4.4
2021-10-24T14:05:25.103Z,49.3615,151.395,284.55,4
2021-10-19T14:56:27.202Z,49.7257,-123.6266,5,2.5
2021-10-25T23:39:22.236Z,49.834,155.7368,72.25,4.8
2021-10-28T07:11:45.062Z,49.9947,-178.2552,21,2.8
2021-11-05T15:27:13.978Z,50.0483,156.8582,77.92,4.8
2021-10-19T23:30:05.962Z,50.2508,178.7926,10,4.9
2021-10-18T04:37:31.471Z,50.8274,93.9953,10,4.4
2021-10-29T11:47:10.734Z,51.0409,-178.255,20.82,3.7
2021-10-18T01:08:40.010Z,51.1507,-179.1749,45.57,4.1
2021-10-23T14:16:02.236Z,51.152,97.9311,10,4.2
2021-11-09T03:04:03.321Z,51.172,-174.033,47.8,2.8
2021-10-10T23:04:10.136Z,51.2395,-179.0474,28.18,2.8
2021-10-20T17:10:39.403Z,51.3337,-175.6366,59.6,2.9
2021-10-16T14:11:59.198Z,51.396,-179.2416,32.35,3.2
2021-10-22T23:03:01.937Z,51.4199,91.8033,10,5
2021-11-08T08:04:10.790Z,51.453,-178.753,12.16,2.51
2021-10-29T07:55:18.992Z,51.457,-176.8045,51.85,2.8
2021-10-14T18:31:28.441Z,51.4638,178.8605,68.07,4
2021-10-11T18:25:48.424Z,51.4765,-174.4297,35,4.9
2021-11-04T21:31:01.578Z,51.478,-175.3,35,2.5
2021-10-23T03:10:02.788Z,51.5135,178.8367,53.74,5.1
2021-10-16T04:01:45.498Z,51.5415,16.2012,11.41,4.3
2021-10-14T13:24:55.225Z,51.6301,178.9467,71.15,2.8
2021-10-28T18:38:09.845Z,51.6323,-173.8046,42.09,4
2021-10-17T12:20:53.888Z,51.6574,16.168,9.8,4.2
2021-10-27T11:13:28.075Z,51.6729,174.6697,10,3.9
2021-10-13T20:56:28.172Z,51.7466,176.6123,35,3.9
2021-10-21T18:01:19.975Z,51.7863,178.4456,97.3,4
2021-10-24T04:16:11.695Z,51.8159,176.8274,10,3.6
2021-10-14T21:30:53.681Z,51.841,176.7741,64.69,4.1
2021-10-12T14:12:29.498Z,51.8606,156.9662,129.79,4.5
2021-10-10T10:59:22.663Z,51.8874,-174.983,79.33,4
2021-10-30T18:01:50.299Z,51.9051,176.7517,104.5,3
2021-11-08T10:16:19.919Z,51.9528,-170.5058,35,3.6
2021-10-15T09:35:38.055Z,51.9793,178.4924,113.77,3.9
2021-10-30T15:34:30.559Z,52.0829,-172.7877,68.39,3.9
2021-10-13T21:27:21.930Z,52.1849,-169.3799,35,3.8
2021-10-15T15:13:27.035Z,52.4337,-169.4224,124.53,3.7
2021-10-18T15:21:37.250Z,52.4562,-170.4431,38.74,4.2
2021-11-02T05:08:20.717Z,52.4771,172.5607,35,3.9
2021-10-21T03:23:21.952Z,52.5548,-115.2731,10,4.3
2021-10-30T21:36:18.317Z,52.6237,172.4721,43.04,3.7
2021-10-26T13:07:53.849Z,52.6549,159.2897,64.27,4.5
2021-11-04T08:57:06.817Z,52.7003,-167.9814,35.82,5.2
2021-11-01T01:14:21.909Z,52.7264,159.6091,51.87,4.3
2021-10-28T19:18:37.319Z,52.7755,-168.4062,54.96,3.6
2021-11-05T12:12:14.634Z,52.781,160.6698,41.58,4.6
2021-10-27T22:31:48.111Z,52.7841,-168.1785,41.42,3.9
2021-11-05T12:44:38.463Z,52.7897,161.0616,34.87,4.5
2021-10-12T04:33:02.237Z,52.8075,158.7053,118.22,4.1
2021-10-13T22:17:50.840Z,52.8919,-167.6867,44.86,3.7
2021-11-09T13:07:54.457Z,53.1139,-167.1071,34.2,3.9
2021-11-01T17:07:48.020Z,53.1769,-164.1896,10,4.1
2021-10-16T11:55:49.736Z,53.1984,162.3902,10,4.1
2021-10-11T12:24:45.048Z,53.2084,-159.8208,10,3.3
2021-10-29T06:28:21.979Z,53.3696,-166.7193,34.59,4.4
2021-10-19T11:21:03.275Z,53.3809,-165.0892,35,2.5
2021-10-20T17:10:33.741Z,53.4402,-176.0394,10,3.9
2021-10-27T16:19:50.581Z,53.5594,-171.3594,253.9,3.8
2021-11-06T09:37:23.644Z,53.6824,162.2625,10,4.5
2021-10-27T02:51:35.683Z,53.9426,-163.074,32.05,3.6
2021-10-11T20:35:39.320Z,53.9685,-168.1331,14.78,3.1
2021-10-18T08:24:31.711Z,54.0003,158.6353,171.06,5.3
2021-10-27T11:50:05.143Z,54.1319,-162.5184,38.06,3.7
2021-10-16T07:36:58.413Z,54.1851,-156.1143,10,3.4
2021-10-15T08:18:32.585Z,54.3971,-161.4635,10,3.7
2021-10-10T00:17:49.514Z,54.5574,-157.3356,10,3.3
2021-11-04T23:39:17.970Z,54.5658,-156.7723,37.2,3.3
2021-11-01T02:18:57.312Z,54.5739,162.7327,10,4.3
2021-10-28T02:58:56.291Z,54.5881,-162.1156,31.52,2.6
2021-11-04T19:17:15.340Z,54.7128,-156.8912,0,3.9
2021-10-27T13:56:13.119Z,54.8229,-160.2157,35,3.7
2021-10-31T16:37:46.049Z,54.9255,-158.7303,25,5.6
2021-10-13T11:34:22.467Z,54.9305,-156.2759,10,3.7
2021-10-31T12:18:06.225Z,54.9385,165.7687,37.98,4.5
2021-10-17T19:27:11.506Z,55.0355,-157.5925,24.6,4.3
2021-10-17T19:32:23.192Z,55.0572,-157.5412,19.3,3.1
2021-10-28T19:06:56.883Z,55.1016,-158.8637,31.82,5.1
2021-11-07T17:58:03.624Z,55.1121,-160.3769,58.14,3.5
2021-11-09T08:43:36.632Z,55.1722,-154.9997,19.2,2.8
2021-10-14T02:34:24.185Z,55.1768,-159.3842,35,2.9
2021-10-15T02:50:28.425Z,55.1879,-157.1923,38.3,4
2021-10-21T08:24:43.054Z,55.3342,-155.4245,11,4.2
2021-10-20T09:45:18.519Z,55.4061,-158.6639,27.23,2.9
2021-10-21T03:31:03.710Z,55.448,-131.3201,9.6,2.5
2021-10-13T20:02:02.160Z,55.4864,161.6234,99.7,4
2021-11-01T10:14:43.650Z,55.5049,-155.7934,15,3.8
2021-10-19T02:08:44.529Z,55.8203,-155.5201,15.5,3.4
2021-10-26T07:05:50.631Z,55.8464,113.5363,10,4.5
2021-10-17T17:50:50.158Z,55.8511,113.3817,10,4.6
2021-10-13T15:50:13.563Z,55.8553,-155.7648,14.4,2.5
2021-10-16T12:50:56.358Z,55.8893,113.742,10,4
2021-10-13T01:54:30.991Z,55.8965,-156.2211,47,2.5
2021-11-09T10:07:38.593Z,55.8979,-157.2061,7.5,2.7
2021-10-28T03:32:27.236Z,55.9575,-150.2288,10,3.2
2021-10-16T18:50:12.472Z,56.0172,-149.6666,10,3
2021-10-21T11:56:45.068Z,56.0947,-156.5147,61.8,2.8
2021-11-09T05:57:44.679Z,56.1554,-161.3658,199.07,3.3
2021-10-12T14:14:17.487Z,56.1621,-156.4492,56.6,3
2021-10-11T10:25:35.412Z,56.1985,-156.4667,72.73,3
2021-11-04T06:51:41.286Z,56.2005,-156.767,44.5,3.5
2021-11-09T13:14:48.661Z,56.2066,-156.5402,51.6,2.7
2021-10-22T01:45:04.712Z,56.2076,-149.757,10,2.9
2021-10-15T17:18:07.521Z,56.2259,-156.4406,67.05,3.3
2021-10-15T23:58:26.834Z,56.2382,-156.4472,77.6,2.5
2021-10-19T02:17:00.701Z,56.2457,-149.3674,10,3.7
2021-10-11T14:12:53.807Z,56.2498,-156.5319,65.4,2.6
2021-10-11T09:10:24.682Z,56.2584,-156.5532,69.1,6.9
2021-10-12T04:41:22.300Z,56.2611,-156.655,48.5,3.5
2021-10-12T07:45:29.246Z,56.2663,-156.5332,78.9,2.8
2021-10-12T00:54:12.913Z,56.2674,-156.4817,83.6,3.3
2021-11-04T12:58:20.964Z,56.2732,-156.5376,41.5,3.1
2021-10-11T10:13:09.038Z,56.2744,-156.5252,59.3,3.2
2021-10-14T12:50:51.828Z,56.2789,-156.5792,45.9,2.5
2021-10-22T02:09:49.382Z,56.2789,-154.735,0,2.9
2021-10-11T13:59:31.772Z,56.2795,-156.5721,50.1,3.5
2021-10-11T19:40:25.274Z,56.2823,-156.5443,57.4,4.1
2021-10-16T14:30:12.540Z,56.2828,-156.5109,19.1,2.8
2021-10-19T20:25:53.901Z,56.284,-156.6201,16.7,2.9
2021-10-11T19:35:57.427Z,56.2846,-156.4769,28.6,2.9
2021-10-11T09:28:47.182Z,56.2908,-156.5319,48.6,2.9
2021-10-14T19:01:16.926Z,56.2944,-156.4977,55.71,2.9
2021-10-18T01:34:47.741Z,56.3041,-156.6187,16.6,3
2021-10-16T04:27:34.521Z,56.3049,-156.5195,50.5,2.8
2021-10-11T09:26:21.324Z,56.3101,-156.5352,69.5,3.3
2021-10-11T17:56:24.271Z,56.3127,-156.5448,40.2,3.5
2021-10-14T23:50:09.773Z,56.3141,-156.5766,24.1,3.3
2021-10-29T09:19:04.127Z,56.3312,-149.169,10,4
2021-10-29T21:53:09.144Z,56.3374,-149.9741,10,3.4
2021-10-21T16:37:55.752Z,56.3463,-156.4873,1.7,2.6
2021-10-16T09:21:12.998Z,56.3512,-156.5948,17.6,2.5
2021-10-23T23:02:32.793Z,56.3541,-156.5456,29.4,3.3
2021-10-20T07:09:00.768Z,56.3566,-156.6204,18,2.6
2021-10-11T09:44:39.191Z,56.361,-156.4747,81.9,2.7
2021-10-13T00:23:50.094Z,56.3634,-156.4867,76.2,2.6
2021-10-14T14:09:59.668Z,56.3887,-156.6781,58.1,2.7
2021-10-11T09:30:52.082Z,56.4031,-156.5252,63.3,3.2
2021-10-15T02:45:40.059Z,56.407,-156.515,7.5,2.9
2021-10-12T19:05:07.471Z,56.4201,-156.5063,69.6,3.4
2021-10-12T18:47:57.724Z,56.4618,-156.735,26.1,3
2021-10-31T22:25:46.794Z,56.4969,-149.7503,10,3.1
2021-10-13T14:34:49.039Z,56.5406,-148.7533,10,3
2021-11-05T19:07:07.792Z,56.592,-155.7648,35.02,2.9
2021-10-19T06:51:40.454Z,56.6934,-156.1376,6.8,2.5
2021-10-10T01:21:24.651Z,56.7128,-149.5172,10,3.4
2021-10-19T23:18:14.027Z,56.8273,-155.8092,5.2,2.7
2021-10-26T13:40:49.547Z,56.9817,-157.73,99.29,2.7
2021-10-25T17:39:42.758Z,57.0729,-156.3827,91.3,3.1
2021-10-21T16:57:39.698Z,57.1165,-146.5362,10,3.5
2021-10-10T01:00:28.682Z,57.3342,-156.0804,0,2.9
2021-10-11T12:04:51.180Z,57.3497,-146.1753,10,3.3
2021-10-19T01:02:45.215Z,57.5382,-154.267,35.9,2.8
2021-10-10T16:29:29.527Z,57.6376,-32.6165,10,4.3
2021-10-10T15:54:31.169Z,57.7871,-32.7005,10,4.5
2021-10-10T16:09:35.266Z,57.8576,-32.7378,10,4.8
2021-10-27T02:42:31.671Z,57.8979,153.0993,10,5.3
2021-10-11T00:16:10.014Z,58.1154,-154.6722,8.5,2.8
2021-11-06T23:22:22.209Z,58.3657,-133.5566,7.47,2.8
2021-10-30T20:28:14.537Z,58.4391,-142.8858,10,2.5
2021-10-25T23:29:53.020Z,58.6122,-137.6811,5.8,2.8
2021-10-16T14:56:12.210Z,58.696,-153.1201,44.3,2.8
2021-10-17T08:30:30.855Z,58.7867,-152.7302,49.5,2.5
2021-10-19T18:17:18.581Z,58.8598,-142.8806,10,4.3
2021-10-14T01:13:37.319Z,59.0475,-154.0765,107.3,3.3
2021-10-27T04:01:41.709Z,59.4247,-153.3991,97.4,2.5
2021-11-01T18:09:53.259Z,59.5032,-152.9547,96.4,2.8
2021-11-09T10:31:37.819Z,59.5614,-153.0513,108.3,2.7
2021-10-29T19:04:01.225Z,59.5844,-153.5703,131.43,2.8
2021-10-29T17:46:12.587Z,59.747,-153.6954,146.41,2.8
2021-11-04T06:27:41.960Z,59.7501,-153.5035,113.9,2.9
2021-10-24T05:33:53.624Z,59.7783,-152.9962,100.1,2.5
2021-10-19T08:24:50.815Z,59.8247,-152.8917,97.5,2.5
2021-10-18T18:57:38.704Z,59.8447,-152.8363,97.6,2.5
2021-11-02T04:57:42.933Z,59.86,-153.3774,145.3,2.7
2021-10-19T13:14:12.539Z,59.8912,-153.3194,123.6,2.9
2021-10-29T21:23:17.854Z,59.9481,-153.0881,116.3,3
2021-10-16T05:44:59.888Z,59.9766,-141.6126,7.8,2.7
2021-10-17T16:06:45.033Z,59.9996,-140.1691,7.9,2.5
2021-10-23T18:51:48.361Z,60.0054,-140.7698,4.8,2.5
2021-11-02T14:00:10.988Z,60.0287,-151.6026,56.8,2.8
2021-10-18T06:33:40.665Z,60.0544,-140.1774,9.4,2.6
2021-10-15T04:22:49.516Z,60.0546,-139.9955,10.1,2.6
2021-10-19T21:49:44.684Z,60.0688,-138.2379,3.08,3.4
2021-11-05T08:29:54.080Z,60.1009,-152.931,118.5,2.8
2021-10-26T07:33:51.149Z,60.1077,-153.578,166,3
2021-10-16T17:47:23.606Z,60.1415,-151.4902,45.2,4.6
2021-11-01T13:43:44.252Z,60.1956,-151.6768,56.3,3
2021-11-01T16:29:49.675Z,60.2103,-151.6588,58.2,3.3
2021-10-22T02:39:46.148Z,60.3066,-150.2482,33.9,3.4
2021-11-06T14:51:02.867Z,60.3784,-152.4032,84.9,2.5
2021-10-27T14:08:29.298Z,60.4077,-150.3567,34.7,2.6
2021-10-27T03:39:51.233Z,60.4574,-152.0901,78.6,2.5
2021-11-09T08:53:14.503Z,60.4754,-144.0003,0,2.5
2021-10-31T12:45:05.401Z,60.4765,-148.2011,14.9,2.9
2021-10-27T05:05:19.613Z,60.5248,-152.7492,111.8,2.6
2021-10-30T14:49:22.012Z,60.5516,-146.9764,14.7,3.3
2021-10-26T20:50:56.357Z,60.849,-147.4853,17.8,2.8
2021-10-10T05:30:22.143Z,60.9252,-149.715,27.8,2.7
2021-11-01T14:04:53.544Z,61.1865,-140.3979,5,2.5
2021-11-04T02:43:08.238Z,61.1982,-150.0777,44.2,2.7
2021-11-09T06:46:06.263Z,61.3873,-149.9846,16,2.8
2021-10-23T11:04:30.160Z,61.4177,-152.1043,102.6,2.6
2021-10-26T23:49:04.337Z,61.4204,-149.9904,10.5,2.6
2021-10-29T13:27:52.705Z,61.486,-146.5316,20.7,2.9
2021-10-22T14:56:27.233Z,61.5393,-150.9013,23.5,2.9
2021-11-09T02:00:41.982Z,61.6772,-150.2835,21,3.4
2021-10-11T16:28:28.786Z,61.8777,-149.3333,0.2,2.9
2021-10-14T20:16:47.737Z,61.9908,-150.0193,27.1,3
2021-10-24T07:43:48.041Z,62.1216,-149.3807,13.8,2.5
2021-10-20T13:31:14.873Z,62.1287,-149.6741,37.1,3.4
2021-11-03T06:45:25.516Z,62.5616,-149.738,44.4,2.5
2021-10-19T08:06:28.149Z,62.6581,-149.5883,71.7,3.9
2021-10-31T21:29:26.640Z,62.7443,-150.62,72.5,2.5
2021-10-12T13:15:24.771Z,62.8956,-150.5814,85.7,2.5
2021-10-21T18:44:34.553Z,62.9283,-148.3227,71.9,4.4
2021-11-06T09:21:11.730Z,62.9453,-148.442,0,2.9
2021-11-01T14:36:29.552Z,62.9835,-150.7807,0,2.6
2021-10-18T14:12:03.739Z,63.072,-151.4639,0,2.5
2021-10-21T23:31:59.300Z,63.0808,-150.8144,123.3,2.6
2021-10-27T01:41:01.530Z,63.1358,-150.5609,113.6,2.5
2021-11-06T06:03:02.659Z,63.2071,-151.5404,14.6,2.5
2021-10-15T18:46:40.366Z,63.2439,-150.6125,121.9,2.9
2021-10-13T19:06:03.421Z,63.2837,-151.6892,8.1,2.6
2021-10-11T06:18:31.168Z,63.3357,-145.4695,0,3.7
2021-10-16T08:52:00.731Z,63.4901,-151.2311,5.7,2.6
2021-10-22T20:29:30.481Z,63.5323,-147.2791,1.3,2.5
2021-11-08T09:09:22.497Z,63.6012,-149.2698,0,2.9
2021-10-26T19:32:59.853Z,64.0772,-149.6048,137.5,2.5
2021-10-22T20:29:15.014Z,64.3957,-146.7594,5,2.7
2021-10-24T03:51:42.717Z,64.4334,-146.7194,7.3,3.3
2021-11-05T22:12:38.268Z,64.4397,-147.4462,0.7,3.4
2021-11-05T22:12:51.090Z,64.452,-147.4298,4.5,4
2021-10-10T12:05:10.401Z,64.7409,-149.1629,18.4,3.1
2021-10-29T10:11:07.180Z,65.2076,-134.6328,12.71,3.9
2021-10-10T14:02:15.686Z,65.2264,-166.2319,10,3
2021-10-18T07:35:37.369Z,65.3154,-133.4311,5.29,4.4
2021-10-19T15:11:04.808Z,65.708,-144.4803,0,2.5
2021-10-28T16:36:26.457Z,66.193,-147.9791,25.3,3.2
2021-10-20T19:28:27.807Z,66.2799,-149.8283,15,3
2021-10-26T14:32:25.110Z,66.4129,-162.4245,10,2.7
2021-10-20T08:04:19.987Z,67.1497,-141.875,0,2.6
2021-10-29T13:48:57.657Z,67.618,-65.9352,10,4.7
2021-10-23T12:23:13.219Z,69.1119,-144.7088,0,2.7
2021-10-23T09:14:19.150Z,69.117,-144.5842,3.4,2.8
2021-10-23T01:52:40.729Z,69.1342,-144.618,11.2,3
2021-10-22T00:48:53.241Z,69.283,-144.3857,19.7,3.4
2021-11-08T16:00:43.269Z,69.5946,-144.2617,10,2.6
2021-11-07T05:56:02.949Z,69.6639,-144.0875,23.9,3.4
2021-10-17T20:37:02.044Z,79.5194,4.317,10,4.7
2021-10-20T23:34:08.690Z,79.5464,1.7025,10,4.3
2021-10-24T17:47:51.915Z,86.307,34.585,10,4.7
